Height,Width,Hue,Times moved,Hours,Priority
9.52975396,25.62066164,0.761332491,4,41,high
8.018415552,26.79001625,0.766535197,3,8,high
7.925231379,34.56108483,-0.648207678,3,40,high
9.598931565,26.45177483,0.362821123,4,30,high
7.938242519,36.77700195,-0.303579224,2,10,low
7.802899511,27.11935626,0.953915793,4,48,high
7.506142969,25.18313031,0.784492763,2,7,low
5.914391889,30.46181297,0.638400497,2,34,high
11.07836208,31.18620302,-0.864725727,1,9,low
10.36802819,14.39721311,-0.363012327,1,7,low
6.194182716,25.61409861,-0.754479512,2,36,high
7.421429425,28.70169309,0.694766344,1,21,high
9.658668572,11.33515421,0.465984159,0,10,low
11.14321545,21.18176605,-0.012124633,2,4,low
8.68184631,19.90009448,0.711735717,0,20,high
5.864424735,32.40324884,0.507059586,3,15,high
7.052982028,23.77559018,-0.860743927,1,15,high
8.636566801,22.84473133,0.896019348,2,10,high
11.11267411,13.77076461,-0.896679651,1,9,low
8.869720497,29.98300709,0.095656543,0,6,low
8.737798138,20.97295391,0.696145206,2,16,high
14.05786898,13.51197924,-0.775199317,0,4,low
7.37876943,31.64301404,-0.28560383,2,41,high
7.652676351,14.08515494,-0.429253656,4,26,high
8.155987263,20.96512169,-0.757100724,1,6,low
7.649697186,30.03306677,-0.805600045,1,37,high
8.566117081,25.22688638,-0.775968548,0,3,high
9.247532521,21.3425907,0.169860269,2,5,low
7.8184266,18.00483927,0.193268382,0,10,low
7.219761284,29.73477976,-0.616904832,3,30,high
8.212126027,22.68376322,0.456837742,2,12,low
9.926301059,20.29284046,0.297600713,0,4,low
9.951318144,21.06874496,0.364314101,0,7,low
7.25510871,22.3367584,-0.652420599,2,13,high
7.559709815,28.10718521,0.68840364,0,44,high
7.669201096,26.32181828,-0.418845033,0,30,high
9.250703475,32.30140606,-0.703860728,0,4,low
9.410985522,29.35361816,0.728298232,2,7,low
8.120373702,22.37121326,0.756227414,1,22,high
7.483297093,22.30727892,-0.7448264,4,9,high
12.60281623,9.174360283,0.881323594,2,6,low
8.521902191,25.61100648,-0.45704548,2,41,high
7.90773555,32.38687887,0.821272952,1,7,low
11.77896006,21.29250021,-0.130424941,1,12,low
10.52045057,17.04516313,-0.46937253,1,11,low
9.486950094,30.24212444,0.205498884,1,12,low
10.65297027,20.477247,-0.305299404,2,11,low
8.587313494,28.16391546,-0.198688046,1,8,high
9.512569165,18.71558646,-0.773592983,3,34,high
9.559876058,27.91042062,-0.193814975,0,8,low
8.076932428,22.13349287,0.901670601,2,34,high
8.400654529,28.01531715,0.866614757,3,5,high
7.797049487,23.91418565,-0.364700888,2,12,low
11.06116623,16.08872738,-0.660965343,0,10,low
8.253495071,25.78710402,-0.763907074,0,16,high
9.756127089,20.13625169,-0.866809654,2,5,low
9.109385674,20.35968991,0.552907301,3,41,high
6.747696512,22.00956686,0.637612528,3,17,high
10.35768289,19.73115721,-0.944988962,1,8,low
7.978235589,26.65951538,0.286101371,4,12,high
7.006588133,27.9540132,0.828448096,3,6,high
10.95068077,21.95313922,-0.112939585,1,4,low
10.52434544,23.58564681,-0.703382331,0,5,low
9.446665468,24.94679158,0.65139026,0,3,low
10.21658715,25.49227763,-0.821430622,0,10,low
10.71194257,19.87882499,-0.257153098,2,10,low
9.684465574,22.17153551,0.173663626,4,9,high
9.661250133,15.39421952,0.343438354,0,46,high
9.746348899,26.01878949,0.850753149,0,37,high
6.668690504,29.11580855,0.853665723,3,5,high
10.55673792,12.82844098,0.027353742,1,3,low
9.384029667,15.2520877,0.398133473,2,21,high
11.46795812,20.8914324,-0.280832379,2,4,low
11.35159171,14.23787659,0.433041808,0,4,low
12.05227902,14.0385125,-0.10291075,0,5,low
11.27450236,27.68004304,0.840517207,1,8,low
9.453658944,19.13334637,0.207575217,0,5,low
7.09078668,29.81653498,0.172552075,0,8,high
9.767908114,25.57390105,-0.171647953,1,10,low
10.7924244,18.98654252,0.598272558,1,11,low
9.409730711,23.78330296,-0.607562499,1,11,low
8.129322229,19.95045973,0.344295523,0,11,low
9.510517103,16.26399988,0.162542573,0,5,low
11.07676089,18.79158118,-0.998779773,0,9,low
10.92134566,30.53288453,-0.811549956,1,8,low
7.105188943,28.14549277,0.876889588,2,13,high
8.349527431,23.63605919,0.975369635,2,3,low
9.851872962,26.15390203,0.22990916,1,9,low
11.39548601,23.52071579,0.308058503,2,7,low
8.783110194,21.94002323,0.861092143,1,15,high
9.221130347,24.00410422,-0.704892809,1,7,low
11.02370874,19.24444065,0.460772679,2,8,low
13.01151162,17.91545628,-0.689348866,1,5,low
7.679408556,30.51765553,0.069058524,2,23,high
9.287920821,26.42796705,-0.883574299,0,7,low
7.328932841,26.65338167,0.347581519,1,38,high
8.8095355,19.21702852,0.002570249,2,24,high
8.626058335,21.45211963,0.474586116,1,38,high
6.806245181,23.78064478,-0.261726665,3,8,high
7.063279693,30.8087135,-0.341490137,1,11,low
9.206737686,21.44300201,-0.088289097,2,7,low
10.59235822,17.62179767,0.627236503,2,12,low
8.120113198,19.60703164,0.211627385,3,19,high
7.310432987,27.47640966,-0.54476782,0,36,high
7.047054277,23.52964515,-0.835449851,2,10,high
8.35058908,22.04852478,-0.245318448,2,12,low
9.225923659,17.66243303,-0.629611281,0,3,low
7.867548659,29.58177248,-0.26084232,0,10,high
8.167556068,14.95906225,-0.844101579,0,11,low
7.981938364,26.7139575,0.441169763,3,22,high
10.69615252,18.08027222,0.422825728,0,5,low
9.023053346,24.16984369,0.514826627,2,13,high
7.885802787,29.9936954,0.995703085,4,39,high
9.271998013,27.63997638,-0.976180353,1,8,low
7.113650308,27.61356674,-0.09493866,2,8,low
7.9705074,27.54302406,-0.61624121,0,9,low
7.984690116,23.67377654,-0.705795794,1,39,high
9.041074377,26.60421688,-0.786216732,1,3,low
6.85570613,31.4893826,-0.122085188,4,5,high
8.469683254,19.23447527,-0.516102107,2,5,low
8.597941941,19.35376663,0.146091315,3,13,high
8.840792809,22.99685787,0.389460338,2,11,low
7.922963292,20.02548049,0.698592741,4,21,high
9.38123693,26.70943496,0.754820752,1,12,high
8.400601238,15.1663343,0.06422724,2,6,low
8.374278806,18.22267158,0.996052246,2,3,low
9.05054366,25.56008792,0.415121789,2,4,low
8.912602443,30.79702186,0.437334152,4,31,high
6.928891394,23.6902952,0.094082272,2,19,high
10.76641861,17.67404861,-0.036939732,0,3,low
11.67550648,14.018936,0.006293919,1,7,low
7.147584464,27.68508131,0.973766015,1,15,high
11.05479913,20.48733311,-0.034047711,0,4,low
7.93343569,23.37099283,0.991175262,1,12,low
11.67645446,22.33433093,-0.249065617,1,12,low
10.16007688,13.98008391,0.82378989,0,3,low
9.855130516,26.20847995,0.960678609,2,18,high
9.945099782,31.06953604,-0.760107796,0,5,low
9.359445878,16.36103732,0.979888434,4,33,high
9.600564539,21.2429358,-0.379425664,2,6,low
10.57919459,17.39078467,-0.94800048,2,3,low
8.179961537,23.08239299,0.800700277,0,48,high
7.5079818,17.43902179,-0.276900128,1,36,high
9.878504331,25.08044727,0.357405119,1,9,low
7.190938146,26.13611532,-0.854920748,2,7,low
8.924931756,17.45892638,-0.377459318,3,36,high
7.550691791,24.15775326,-0.966549962,4,27,high
9.501114374,26.06966373,0.848563702,2,12,low
7.768027368,24.30314043,-0.847135663,1,8,low
10.03137137,22.80191189,0.546700146,1,7,low
8.447596978,28.24172084,-0.292104597,2,10,low
11.24364215,16.33837043,0.958535942,1,8,low
6.254784779,31.49047374,0.933136249,2,4,high
11.41432987,21.34868124,-0.486422874,0,4,low
8.243273964,26.4249394,-0.352098876,4,46,high
7.020175695,29.25791181,-0.306076693,2,40,high
10.00631671,20.06028987,0.234931422,0,4,low
8.109881175,23.91202614,-0.219774548,2,33,high
10.53925268,20.06119313,0.692605157,0,8,low
7.048010161,30.69919774,0.950983085,4,19,high
8.977183676,29.0752724,-0.70908051,0,8,low
10.01962191,13.01437473,-0.870308294,0,11,low
8.92528168,25.27256224,-0.784359152,2,7,low
9.033240624,21.40782834,-0.269687858,4,28,high
7.456291399,24.91886229,-0.526949648,2,9,low
9.471442445,14.38322323,0.614480938,2,5,low
6.775102706,27.66144077,-0.432639502,0,48,high
9.02696955,24.50640063,-0.246025746,3,7,high
6.975350375,31.35926399,0.067695862,0,13,high
8.231009062,30.37282063,0.880969215,4,6,high
11.44194994,25.9250186,0.826795407,2,6,low
8.066223511,18.43020484,-0.555393697,4,11,high
9.662642188,28.77409307,0.225426132,2,15,high
9.219451017,21.52174378,0.658625829,0,10,high
8.546055705,28.31354028,0.577156025,3,3,high
8.513489238,28.43782244,-0.509347614,2,12,low
10.30934419,20.04402259,-0.067478517,0,10,low
7.734374172,31.46904478,0.429220162,2,43,high
11.51019645,21.31345465,0.936601295,2,11,low
7.163951581,36.74209289,-0.271043843,1,24,high
10.85995891,20.74487089,0.306806471,4,12,high
7.378648896,22.78272571,0.444467282,4,3,high
8.617150664,24.94272131,-0.360712259,2,11,low
8.319686342,24.66797862,-0.196671482,1,11,low
8.077827298,26.00872307,-0.360584175,1,9,high
8.630451078,27.15132628,0.230077021,0,23,high
8.091226641,18.09587514,-0.131881524,4,36,high
9.515342156,24.49758248,0.083851868,3,15,high
7.333188403,29.69857023,-0.648894452,1,26,high
8.502334933,17.89860359,-0.84211039,0,9,low
10.41104753,19.66019359,-0.808364819,2,8,low
7.563817848,26.26250369,-0.746645144,3,26,high
8.468689035,22.59198484,-0.780574196,2,44,high
7.909568872,34.53958334,-0.604071358,4,22,high
7.68274913,18.17590193,0.721170596,3,38,high
7.236073057,33.81664176,0.056288728,3,10,high
7.637325094,27.83124596,-0.253238778,1,5,high
8.889046383,19.17695346,-0.817972429,2,5,high
7.877939889,31.64886787,0.105885858,3,29,high
6.554458191,28.53337214,-0.444569343,1,32,high
7.54726284,28.56054556,0.291683403,0,10,low
9.885682228,23.35704534,0.701407152,0,10,low
8.046650808,16.63539858,-0.999134059,0,20,high
8.08981547,25.98799261,-0.113211614,3,36,high
10.62157212,15.57663665,0.137145116,1,9,low
10.9288678,23.03075699,-0.300461712,0,5,low
9.103120768,20.69475808,0.988277292,0,14,high
9.678430866,21.82537535,0.998490054,3,9,high
7.148425272,25.31275084,0.179396364,3,32,high
6.553820806,20.99221439,0.614615125,1,20,high
7.48944382,18.68760337,-0.319004862,1,37,high
8.228070651,28.09052405,-0.826087925,1,25,high
7.882679936,24.82701864,0.854814846,4,26,high
8.190575731,24.70853312,-0.012748416,4,9,high
8.750326966,28.03570408,-0.018483004,2,4,low
8.983147907,19.82159947,0.935745209,0,6,low
8.274194812,30.35533494,0.045632125,0,12,low
7.877509206,30.39006556,0.703325549,2,22,high
7.609639429,23.82351326,-0.863744566,3,39,high
8.231243489,27.51620576,-0.786069392,0,30,high
9.157062835,22.12278827,-0.530583408,1,7,low
8.032599431,17.84098279,0.09832986,1,29,high
9.183628836,16.52444927,-0.385941245,3,4,high
6.76476148,26.59803254,-0.337921954,2,34,high
9.431393891,18.16765237,0.719702878,2,5,low
11.25958625,20.87057892,-0.786933497,2,12,low
6.496253009,23.49201682,0.854372346,4,23,high
10.12876804,17.74187521,0.025664879,0,8,low
11.19590205,18.45065578,0.072439985,1,4,high
7.588991441,28.56324536,-0.136474308,2,9,low
7.789743634,35.46212508,-0.573071965,0,27,high
10.03786336,26.91244928,0.105287094,1,10,high
9.960812042,21.87211878,0.339434735,3,35,high
9.074381636,17.0155098,-0.400058418,2,41,high
7.825747648,31.63211658,-0.670789978,1,6,high
7.634664369,22.37285982,-0.581400963,3,48,high
7.828441531,25.7611389,0.977712243,2,7,high
10.73231423,18.97509059,0.713008745,0,3,low
7.493535399,23.98246689,-0.051285673,1,33,high
10.07524182,24.34678726,-0.674684479,4,8,high
8.002479112,21.85227647,-0.590551916,0,6,low
10.85985229,15.87238544,0.845918432,1,28,high
7.763345694,22.11018024,0.922121745,2,27,high
7.951556243,25.17961173,0.351048302,1,9,low
8.481034077,26.00107965,0.615159306,2,12,high
8.088911324,26.78464205,-0.207239936,2,5,low
6.671816738,19.06175542,-0.649891847,0,13,high
9.047301338,26.62122587,0.140068152,2,5,low
7.388592028,29.57213197,0.739748412,4,17,high
10.38858256,24.09374257,-0.614921968,3,47,high
7.408439885,30.00983923,-0.27477582,2,3,low
7.427591261,24.98158977,0.629638132,0,3,low
8.49467438,26.51682567,0.105651416,1,10,low
10.35840735,20.0346718,0.293115784,2,4,low
7.133257971,31.62486936,0.36622703,2,33,high
9.832643313,22.80471711,0.659568635,0,12,high
7.390754011,25.01615937,-0.906741034,4,16,high
6.997052422,20.30004312,-0.754243932,4,24,high
9.032229868,22.22613548,0.942069939,2,12,low
7.438380147,29.5051444,-0.518132872,2,3,low
11.83314239,24.01045061,-0.938649503,2,6,low
8.870460333,28.43533514,0.131415786,2,11,low
7.855810668,18.64237706,0.503420454,2,7,low
8.505249643,16.7239602,-0.267451945,4,10,high
10.31791951,28.38277392,-0.355277434,1,6,low
6.653114438,31.26992409,0.218375042,1,13,high
8.72727038,25.42020998,-0.045190363,0,39,high
7.912811694,26.54368061,-0.261106719,1,10,low
10.89214106,21.40088098,0.545111966,0,8,low
8.638821057,27.19763213,0.770437312,0,10,low
6.794720304,32.91422574,0.219070209,4,8,high
9.339548662,18.85605188,0.706225234,1,4,low
8.901231077,27.19193855,0.875815404,0,9,low
9.167709357,22.18311795,-0.855874985,1,10,low
8.644799038,24.44382464,-0.585796253,1,44,high
7.580551641,15.4860825,-0.512759908,1,19,high
6.914699249,21.00731162,0.888088376,1,48,high
7.555131519,18.58230063,-0.683441891,1,45,high
10.05695392,18.30655249,-0.999809045,4,23,high
9.915865974,22.88516668,-0.5028419,1,10,low
12.1109658,23.24418744,0.566388834,0,7,low
10.45110629,14.93089165,-0.462757404,2,12,low
6.993533399,21.09067089,0.505243808,1,25,high
11.00776659,16.34181373,-0.503930834,2,10,low
11.26334842,24.90537946,0.98167039,2,8,low
7.876986372,30.32933648,-0.09393818,2,3,low
8.445955647,28.9098098,0.269824583,1,40,high
8.021576549,25.95739898,-0.685328499,3,18,high
8.457593366,29.06546767,-0.113332196,2,9,high
8.86756478,22.24344343,0.020041594,3,21,high
7.421762101,25.11836204,-0.033012444,1,45,high
7.621352743,29.14511905,-0.235485759,0,3,high
7.995242926,19.63395854,-0.532387958,1,6,low
11.59769621,25.85947968,0.373378733,0,9,low
7.166140046,23.76035591,-0.884687269,3,40,high
10.41673473,27.59139155,0.643750646,2,3,low
7.822684853,27.01030783,-0.909244563,2,32,high
8.549657269,24.42335974,-0.468696659,2,7,high
10.32632947,27.19977403,-0.975150397,2,6,low
7.71223672,26.08272488,0.511506804,1,17,high
8.881272075,24.45681118,-0.174656949,1,5,high
9.818799966,18.68439759,-0.355459204,1,5,low
9.890082447,14.86083099,0.936818336,1,9,low
8.704684998,22.65009665,-0.487906386,0,10,low
13.36187893,13.72871549,0.336835349,2,10,low
7.230390464,38.57652133,0.882676576,4,46,high
7.655189055,28.6118678,-0.383915545,1,26,high
12.36060805,18.42789437,-0.432286912,1,10,low
8.7492917,29.61904056,-0.616611434,3,35,high
10.6568463,20.70050753,-0.888641571,0,12,low
7.315236143,31.85887656,0.778620785,1,10,low
7.811842517,24.09451496,-0.506067415,2,4,low
11.50456283,22.07671786,-0.358954602,0,11,low
6.248637302,33.56213561,-0.437961395,3,20,high
8.50024029,19.57775428,-0.805813204,1,8,low
8.699899389,16.31963386,0.520980299,3,15,high
12.20371098,23.15379867,-0.224439982,2,4,low
8.917119498,18.47827127,0.855963528,4,4,high
8.097144247,24.77951279,-0.36462121,2,22,high
9.228917524,23.65102021,-0.959237213,1,10,low
6.638915158,27.81042813,-0.736780968,3,3,high
7.997137368,24.67160499,0.293416942,0,19,high
8.374584481,18.94141584,0.480964719,1,44,high
6.828368058,26.18005861,0.458415607,4,41,high
10.56630654,22.66085505,0.175259276,1,4,low
8.008102806,23.14044284,0.465018711,0,41,high
10.81266148,25.04070636,0.190195762,2,9,low
9.693972115,30.47278828,0.371512406,2,6,low
8.984627485,19.25823112,-0.04880763,2,45,high
8.412853424,25.18107288,-0.559564057,2,42,high
6.881837864,29.20237958,0.819214223,1,27,high
10.41175423,30.95804819,0.578521632,2,11,low
10.2557658,20.00341195,-0.71414181,0,4,low
6.213724372,31.78036259,-0.949972773,1,5,high
8.756029483,22.58015181,0.249554034,1,3,low
11.96904519,11.3100012,-0.727668203,1,5,low
8.763154636,29.28427902,0.245644512,0,5,low
11.82844086,17.39474843,0.876467667,0,4,low
12.84453938,19.05479182,-0.46799561,1,12,low
8.464972433,32.31449555,-0.754709606,1,4,low
10.59423747,21.08364403,-0.870116787,2,8,low
7.641134955,28.52199718,-0.626860847,1,14,high
13.24721811,16.23308706,0.614408556,0,6,low
10.33827055,20.447811,-0.496887504,0,9,low
9.25103422,23.82393289,-0.853516889,1,18,high
8.206842917,23.67712541,0.15576912,3,34,high
8.50567244,24.19766043,-0.527531124,4,24,high
11.15499959,23.33372854,0.215406376,1,10,low
11.02940993,22.24941347,-0.601745179,2,9,low
8.054143275,20.43306824,-0.177109325,4,43,high
8.185161376,18.86014839,-0.332498562,0,8,high
9.308338531,15.56239037,-0.924473073,0,3,low
6.459077015,30.90381134,0.418677938,3,42,high
7.838276323,15.04984586,-0.259259124,2,11,low
11.63429642,15.98623826,-0.277443087,1,3,low
6.831349477,20.63165077,-0.253669036,2,44,high
7.812740651,29.01187674,0.132843655,3,43,high
10.3571359,23.13609425,0.327042276,0,7,low
11.34032964,18.36147275,-0.280600631,1,4,low
7.663344716,22.99269695,0.914575962,4,10,high
10.75123528,19.07224767,0.188698153,0,3,low
10.69297236,22.16966703,0.219643923,0,9,low
7.214879697,19.22230256,-0.436581364,0,48,high
7.047186079,27.44855284,0.850848954,1,31,high
6.87126676,22.39282882,-0.198988493,0,12,low
7.042904891,26.63396945,-0.343830498,2,33,high
6.951002411,21.57559198,-0.090638988,3,35,high
9.941250819,22.47068903,-0.14454933,2,4,low
6.809319798,21.4861416,0.070739658,1,4,high
6.647007617,22.52370391,0.659897977,2,18,high
7.525901563,22.80830087,0.010017196,4,24,high
10.64849522,24.16161537,-0.695270784,2,7,low
8.452980386,21.75599871,-0.00892089,2,13,high
7.770194957,25.88022285,-0.005318544,1,16,high
9.249537961,22.65988646,0.398180756,3,36,high
9.557450488,17.87511364,0.603970718,3,9,high
7.905893627,14.02489891,-0.052575824,2,6,high
6.819701612,25.38955221,-0.29783565,0,11,high
8.398638703,22.15892143,0.533718477,3,12,high
8.625047488,26.03618589,-0.551646734,0,30,high
10.87651019,27.77649071,0.779024564,2,12,low
7.86519818,20.12384656,0.270027377,4,6,high
7.625045181,26.56243225,0.481820904,3,23,high
9.900561941,26.32432116,0.353361005,0,11,low
7.238638778,30.90519239,0.523492824,4,27,high
8.32259451,20.28785377,-0.926960481,3,33,high
8.349228558,25.95645313,-0.117891479,3,17,high
10.9220383,31.84832586,-0.710723166,1,5,low
7.720885724,22.65660808,-0.27472035,3,5,high
8.250444182,36.38002067,-0.919091225,2,9,low
7.505457089,22.47982382,0.589843856,2,8,low
7.812507281,26.7461703,-0.281361183,4,27,high
11.87952759,15.02099931,0.881665901,1,6,low
9.444393076,21.67704471,-0.205454986,2,10,low
7.773684931,30.59395989,0.952760551,1,7,low
7.329015162,22.85061999,-0.222064562,0,8,low
11.72671254,18.05991329,-0.025302788,2,12,low
12.44736863,22.88351962,0.184169293,1,8,low
10.8932265,20.76689452,0.165267484,2,3,low
9.108082348,19.36644101,-0.377680287,4,17,high
9.040789833,16.64212225,0.775569994,1,8,low
8.563991188,16.39186282,0.752466578,0,4,low
8.890509405,22.57735238,0.477021092,1,9,low
9.486449031,26.78292498,-0.980694591,2,7,low
8.342028164,22.12999287,0.98420233,0,11,low
10.21339525,25.95447083,-0.104802818,1,36,high
8.691345674,26.97352012,0.156140109,4,33,high
6.958733953,26.53585055,0.752467207,4,14,high
10.11742025,25.29835876,0.603189063,0,10,low
8.745591633,24.31156284,-0.01659756,3,22,high
8.00517501,28.91941112,0.064955518,2,27,high
8.409452668,32.51427305,-0.646824674,1,17,high
7.320079448,32.53134541,0.871112759,1,20,high
8.775934486,20.70098566,-0.074461139,1,10,low
7.408128557,20.68056314,-0.312744892,0,9,low
12.09770086,13.76654541,0.722909034,1,8,low
7.708597617,23.50113838,-0.841922326,4,35,high
8.006771911,20.51834069,0.230764734,0,11,low
7.104306605,19.78089262,-0.902649788,1,24,high
10.20430379,23.66998059,-0.813722466,3,45,high
9.217594492,20.92847656,-0.352949679,3,5,high
11.44838649,17.75338886,0.349850188,1,14,high
7.236393955,33.7441361,0.152520181,3,14,high
8.722474004,23.97552588,0.65922272,3,47,high
6.62837397,28.25653844,0.025551603,1,12,high
9.606724626,33.42791723,-0.399353512,0,11,low
8.406810898,27.64167754,-0.299238775,2,10,low
8.540700042,19.28369124,0.521282783,0,6,low
9.459755544,20.3329932,-0.182323474,0,11,low
8.711870294,27.545113,-0.893465727,0,18,high
9.905487007,12.85610702,0.760810075,2,8,low
8.411972975,21.58742681,-0.197552629,0,48,high
9.673043728,22.25812003,-0.163043205,1,11,low
7.678121883,17.58404269,0.35007825,1,28,high
7.439687019,29.40036294,0.214967617,4,39,high
8.221863251,21.79976313,0.796201035,2,19,high
8.245102454,28.96356161,-0.445433634,1,5,low
9.998166257,17.76973106,0.404738881,1,5,low
9.091777375,22.33371955,-0.29270038,0,31,high
7.32622446,31.426873,-0.773301427,3,33,high
9.689692108,30.27214471,0.796496731,2,4,low
9.570634842,25.54948564,-0.046552505,4,42,high
8.291433049,30.35980796,-0.705209014,2,23,high
7.069570622,25.95049238,0.028617127,3,33,high
7.296956653,16.82112106,-0.276378368,1,22,high
7.984657225,26.24352733,-0.468089692,0,5,low
10.74046995,13.81247929,-0.980192944,1,7,low
8.009402844,26.28017054,0.276649575,4,31,high
8.480488134,21.70558329,0.219906442,2,45,high
7.746759372,27.91442142,0.315611806,2,44,high
6.961771516,30.12714733,0.96517639,1,31,high
6.796212771,21.01014683,0.976152743,4,46,high
7.973381088,31.03023106,0.707531156,1,44,high
6.910956232,33.32780614,-0.616179711,4,9,high
6.501962402,28.41788456,0.830237954,1,8,high
7.900993055,36.25540177,0.001711162,3,10,high
11.46690373,24.46127841,-0.566065101,0,7,low
9.182837322,33.40631854,-0.998115321,0,4,low
8.898437757,28.37421023,0.501304648,0,10,low
9.304825937,25.74579909,-0.039442083,3,17,high
8.142419357,26.35931097,-0.893841456,2,15,high
6.677613719,22.49826528,-0.903304004,2,6,high
7.029032365,30.53314019,-0.206382028,1,31,high
8.819420422,31.89971689,-0.230736364,2,31,high
9.641342698,14.44667019,0.523125114,2,10,low
6.472844511,31.41186739,0.483969045,0,15,high
6.55344912,29.29254632,-0.953280304,0,42,high
7.481941204,39.81354391,-0.900562067,2,14,high
9.805372729,24.80047351,-0.989427919,0,4,low
8.838923983,27.43292752,0.526834952,4,10,high
8.556927951,25.67181929,0.609380525,0,3,low
7.43952419,31.20170878,-0.240272018,2,46,high
8.05513779,28.13510355,0.023592951,1,43,high
9.575850106,18.54879352,-0.603136564,2,12,low
10.59919759,20.13415536,0.375086298,0,8,low
12.03396441,14.63449316,-0.114776685,2,5,low
9.557810749,24.23203532,0.395447005,0,8,low
9.703180327,21.72841406,-0.181157354,0,3,low
10.562411,27.97120264,-0.060673103,2,10,low
7.812852388,27.91925316,-0.737403489,2,6,high
7.934540316,26.04737088,0.292295221,2,3,low
7.050996237,32.06698294,0.39649955,0,46,high
10.52971735,23.66233839,-0.729660114,2,4,low
9.43986206,28.76868767,0.465054807,1,44,high
7.13438232,23.7017439,0.978239389,3,41,high
10.82664028,24.24826325,0.37804237,2,5,low
9.711800455,23.80731965,-0.028855997,1,10,low
9.011152241,29.27683292,-0.323579226,2,15,high
10.71016121,14.86350641,0.123226888,1,9,low
9.357417024,23.20982857,0.665975749,1,11,low
8.235067834,26.78786367,0.464347806,4,8,high
7.940820763,25.71120187,-0.400755784,1,40,high
8.142000465,22.67377446,-0.764825904,0,36,high
10.76379773,19.59643673,-0.16408864,1,3,low
7.651777844,27.27079705,0.458449412,2,38,high
9.426601524,19.01682121,0.261297149,4,48,high
7.521909589,23.56288527,0.895355491,1,17,high
8.663724882,9.782489995,0.951461092,0,8,low
8.64913594,19.49588361,-0.488095195,3,9,high
7.521256518,27.05023089,0.688813101,0,27,high
6.327003838,29.81237169,0.169162312,4,31,high
8.7086824,23.62481162,0.891119215,3,3,high
10.14845321,29.85850212,0.818999081,1,11,low
7.836154026,28.60018737,-0.843982712,2,11,low
10.12200702,22.91036713,0.969008525,2,4,low
9.250033078,26.292892,0.74833272,1,5,low
10.07207382,23.36446521,-0.489167278,0,46,high
9.691982845,27.61040201,-0.027838544,2,27,high
9.167949699,21.49724975,-0.051683381,3,7,high
8.379878719,13.17233849,0.424447762,2,7,low
9.324980317,14.62817825,0.166984992,4,44,high
10.18763748,18.95955688,-0.074977129,0,6,low
10.68672568,31.38336168,0.933082096,0,5,low
8.214189521,22.0038493,-0.06251363,2,47,high
6.989313949,25.51597453,0.326983076,0,20,high
9.389506551,26.3040591,-0.048210761,3,40,high
9.50057042,23.71313914,0.545659995,1,23,high
6.924174426,23.90361275,0.758462404,0,26,high
6.560513482,31.98978982,-0.72584339,3,42,high
7.256698516,25.94874657,-0.103533189,1,44,high
10.31695911,25.31809384,-0.105469425,0,9,low
10.70698199,16.90818795,-0.02659614,1,8,low
8.28416333,15.79242589,0.357910272,2,4,low
8.696493763,28.69234009,0.405328708,0,20,high
8.837888764,19.56200318,0.166536371,3,5,high
7.198630802,27.69885671,-0.581084179,4,44,high
7.8459978,30.40823911,0.893061281,1,32,high
6.311247268,37.61467523,0.216588132,2,23,high
7.088577136,27.25369446,0.409007114,1,25,high
7.812630938,30.57581733,-0.405489077,1,31,high
7.589423941,31.55335466,-0.270590331,1,6,high
10.87877144,18.64360079,0.642188707,0,9,low
8.629586966,18.51089568,0.956240767,2,3,low
8.161952298,23.01457168,0.187273432,0,26,high
7.714532455,32.30828484,0.076637448,2,48,high
9.918321401,19.35972886,0.698775048,2,7,low
6.082674283,38.9317789,-0.12916907,4,31,high
9.28904875,24.43264669,0.954277738,4,40,high
7.41567951,38.36850251,0.654672267,2,22,high
8.96612334,28.15814146,-0.09931817,3,18,high
8.936170824,14.29510205,0.799557811,1,3,low
8.485302845,19.89878631,0.955013603,2,48,high
11.04658329,23.96308338,0.861053601,2,4,low
10.43195282,16.99115486,-0.627386878,1,21,high
8.452693489,20.73370088,-0.841063085,2,22,high
7.633299081,18.83820185,0.338580307,1,32,high
10.03684886,14.1745483,-0.149654736,1,7,low
11.68536356,23.75027929,0.58656255,1,7,low
9.48883306,20.82193445,0.044834737,2,7,low
10.42004109,21.6295336,0.526104637,1,7,low
10.62468585,21.49312666,0.564072747,0,12,low
9.292412263,27.35938436,0.494302943,1,46,high
8.315404154,22.41339185,0.76979262,2,13,high
8.917503016,30.00496394,-0.637216804,2,18,high
8.152807919,23.64518348,0.858514781,2,44,high
8.039139948,18.3412582,-0.213702054,4,15,high
10.39465706,20.37488125,0.874398762,1,10,low
6.775179482,33.20581266,-0.829942632,4,23,high
7.032070639,27.0782515,-0.628542247,4,38,high
8.500638699,20.87889236,-0.598685128,1,20,high
9.208606923,25.31339277,-0.040465803,3,3,high
8.699683814,27.18153553,0.276926116,2,17,high
8.573496726,22.16806056,0.481504391,1,7,low
10.4477825,19.73955288,0.328249521,1,12,low
8.083520189,29.2571743,-0.930961772,3,29,high
7.875463253,26.02785549,-0.628983636,0,38,high
7.902414478,34.17077802,0.582168812,2,47,high
10.1622782,18.19624811,-0.867416824,0,3,low
8.677565594,25.95066991,0.213667192,1,10,low
7.274497279,24.86357381,0.661967378,0,17,high
